ClosedDate,SoldPr,Type,Zip,Area,Rooms,FullBaths,HalfBaths,BsmtBth,Beds,BsmtBeds,GarageSpaces,houseEra
4/25/2019,924549.9999999999,SFH,60062,4050,15,4,1,Yes,5.0,0,3.0,20A
1/14/2020,145831.875,SFH,60076,1680,6,2,0,No,2.0,0,2.0,19A
10/9/2018,271376.43749999994,SFH,60077,1233,6,1,1,No,3.0,0,2.0,19A
7/23/2019,513755.62499999994,Townhouse,60025,2200,8,2,1,No,3.0,0,2.0,19A
6/27/2017,911639.0663671871,SFH,60062,3826,11,3,1,No,4.0,0,2.0,19A
6/4/2019,334624.0625,SFH,60077,1304,7,2,0,No,3.0,0,0.0,19A
9/25/2020,955812.4999999999,SFH,60025,3000,12,4,0,Yes,6.0,0,2.0,19A
5/24/2017,264915.0937499999,SFH,60076,1000,5,1,1,No,3.0,0,2.0,19A
11/30/2020,691874.9999999999,SFH,60026,3735,9,3,1,Yes,4.0,1,2.0,20A
1/17/2018,403833.9843749999,SFH,60077,1334,8,2,2,Yes,4.0,0,0.0,19A
5/24/2019,604109.375,SFH,60203,2794,10,2,1,No,3.0,0,1.0,19B
4/24/2019,160745.625,Condo,60025,1300,5,2,0,No,2.0,0,1.0,19A
3/19/2020,243949.99999999997,SFH,60002,2122,9,2,1,No,3.0,0,2.0,20A
1/14/2019,242694.37499999997,Duplex,60202,1700,7,1,1,No,3.0,0,0.0,19A
2/5/2019,236390.62499999997,SFH,60076,1000,5,1,0,No,3.0,0,2.0,19A
5/30/2017,345051.9096093749,SFH,60062,1711,6,2,0,No,3.0,0,2.0,19A
12/10/2020,486874.99999999994,SFH,60025,2150,8,3,0,Yes,4.0,0,1.0,19A
5/17/2018,610596.9843749998,SFH,60062,2504,9,2,1,No,4.0,0,2.0,19A
4/29/2020,317750.0,Condo,60053,1916,7,2,1,No,3.0,0,2.0,20A
7/18/2019,116619.37499999999,Condo,60202,900,5,1,0,No,2.0,0,0.0,19A
8/15/2019,807930.6249999999,SFH,60091,3780,14,5,0,Yes,6.0,0,2.0,20A
7/15/2019,439949.21874999994,Townhouse,60026,1835,7,2,1,No,3.0,0,2.0,20A
11/22/2019,353010.0,SFH,60062,1026,6,1,1,No,3.0,0,1.0,19A
3/27/2018,327374.7499999999,SFH,60062,1139,8,2,0,No,4.0,0,0.0,19A
8/11/2020,497124.99999999994,SFH,60026,2798,10,3,1,No,4.0,0,2.0,19A
10/10/2018,807667.9687499998,SFH,60062,3424,13,4,1,Yes,4.0,1,2.0,20A
3/18/2019,609362.5,SFH,60201,1600,7,1,1,No,4.0,0,2.5,Pre1900
3/6/2019,483287.49999999994,SFH,60062,2837,8,2,1,No,4.0,0,2.0,19A
4/29/2020,989124.9999999999,SFH,60062,4999,12,4,1,No,5.0,0,3.0,20A
8/21/2020,445874.99999999994,SFH,60062,2085,9,2,2,Yes,4.0,0,1.0,19A
7/30/2019,223257.81249999997,Condo,60077,1375,5,2,0,No,2.0,0,0.0,19A
10/10/2020,511474.99999999994,SFH,60025,1560,11,3,0,Yes,4.0,2,2.0,19A
3/20/2018,376911.7187499999,SFH,60076,1600,8,2,0,Yes,4.0,0,2.0,19A
6/30/2020,424042.49999999994,SFH,60091,3100,10,2,1,No,5.0,0,3.0,19A
12/14/2020,394624.99999999994,SFH,60201,1700,7,2,0,Yes,2.0,0,2.0,19B
5/30/2019,173353.125,SFH,60201,992,6,1,0,No,3.0,0,0.0,19A
12/23/2019,493793.74999999994,SFH,60026,1748,7,2,1,No,3.0,0,2.0,19A
6/4/2019,1113662.5,SFH,60062,6922,17,6,1,Yes,6.0,1,3.0,20A
9/19/2019,246896.87499999997,Condo,60202,1118,4,1,0,No,1.0,0,0.0,19A
7/7/2020,430499.99999999994,Townhouse,60062,2380,7,2,1,No,3.0,0,2.0,20A
4/10/2020,645750.0,SFH,60025,3044,11,2,1,No,5.0,0,2.0,19A
8/27/2018,352143.2343749999,SFH,60076,2048,7,2,0,Yes,3.0,0,0.0,19A
6/1/2017,990672.069335937,SFH,60062,3232,9,2,1,No,4.0,0,2.0,19B
8/30/2019,286295.3125,Townhouse,60062,1629,8,2,0,No,2.0,0,2.0,19A
6/23/2020,794374.9999999999,SFH,60076,3048,10,4,0,No,5.0,0,2.0,19A
3/18/2019,679754.375,SFH,60076,2786,9,3,1,Yes,5.0,0,2.0,19A
4/20/2020,282387.5,Condo,60202,1650,6,2,0,No,3.0,0,1.0,19B
7/6/2020,175787.49999999997,Condo,60076,1200,5,2,0,No,2.0,0,0.0,19A
9/3/2020,674449.9999999999,SFH,60201,2333,9,2,1,No,3.0,0,1.0,19B
3/11/2019,189112.5,Condo,60202,1300,6,2,0,No,3.0,0,0.0,19A
10/6/2020,819999.9999999999,SFH,60201,2200,8,2,1,No,4.0,0,1.0,19B
11/13/2020,450999.99999999994,SFH,60091,2467,9,3,1,No,4.0,0,2.5,19A
7/24/2020,953249.9999999999,SFH,60201,3000,9,3,1,Yes,4.0,1,2.5,Pre1900
7/24/2020,640625.0,Townhouse,60076,3000,7,2,2,No,3.0,0,2.0,recent
8/28/2020,171174.99999999997,SFH,60002,1040,8,1,1,Yes,4.0,0,2.0,19A
5/18/2017,336662.9316406249,SFH,60076,1422,9,1,1,No,3.0,0,2.5,19A
12/9/2019,254251.24999999997,SFH,60201,1744,7,1,0,No,3.0,0,2.0,19B
12/21/2020,461248.975,SFH,60076,2386,9,3,0,Yes,5.0,0,2.0,19A
7/17/2019,478034.37499999994,SFH,60201,1674,8,2,0,No,4.0,0,1.0,19B
6/26/2017,436006.0917968748,SFH,60062,1600,7,2,0,No,3.0,0,1.0,19A
10/8/2019,1145181.25,SFH,60025,4953,11,4,1,Yes,4.0,0,2.0,19A
9/9/2020,1214625.0,SFH,60062,4365,14,3,3,Yes,5.0,0,2.0,20A
5/29/2019,640881.25,SFH,60053,3300,11,3,1,No,4.0,0,2.0,20A
10/23/2019,304681.25,SFH,60053,1180,9,2,0,Yes,3.0,1,2.0,19A
9/4/2020,579125.0,SFH,60053,4685,9,3,0,No,4.0,0,2.0,20A
10/24/2019,194365.62499999997,Condo,60053,1550,5,2,0,No,2.0,0,1.0,19A
1/29/2020,1024999.9999999999,SFH,60062,6106,13,5,1,No,6.0,0,3.0,20A
8/21/2020,1844999.9999999998,SFH,60091,5200,16,4,3,Yes,5.0,1,2.0,20A
5/18/2018,823821.3281249998,SFH,60062,3246,10,2,1,No,4.0,0,2.0,19A
1/7/2021,695000.0,SFH,60025,3700,9,3,1,Yes,4.0,1,2.0,19A
4/26/2019,1050625.0,SFH,60091,3529,11,4,1,No,5.0,0,1.5,19B
10/28/2020,186293.74999999997,Condo,60077,801,4,1,0,No,1.0,0,1.0,20A
8/20/2020,927624.9999999999,SFH,60025,3000,11,3,1,Yes,4.0,1,2.0,19B
7/1/2019,1014903.7499999999,SFH,60091,2765,11,3,1,No,5.0,0,2.0,19B
9/4/2020,262912.5,SFH,60002,2344,9,2,1,No,4.0,0,2.0,20A
5/8/2019,635628.125,SFH,60062,2500,8,3,1,No,3.0,0,2.0,19A
7/24/2020,161950.0,SFH,60002,1081,5,1,0,No,3.0,0,2.0,19A
5/15/2019,336200.0,SFH,60053,1500,7,1,1,Yes,3.0,0,2.0,19A
4/26/2017,419448.8984374998,SFH,60077,1765,10,2,0,No,4.0,0,2.5,19A
9/8/2020,177837.49999999997,SFH,60002,1302,6,2,0,No,3.0,0,3.0,19A
7/1/2019,1423596.875,SFH,60025,6419,13,5,1,Yes,6.0,0,3.0,recent
1/17/2020,615000.0,SFH,60091,3540,10,3,1,No,5.0,0,2.0,19A
10/2/2020,550425.0,SFH,60202,2700,7,2,0,No,3.0,0,1.0,19B
12/16/2019,296276.25,SFH,60002,2507,10,2,1,No,4.0,0,3.0,20A
1/8/2018,216455.01562499994,Condo,60076,1600,5,2,0,No,2.0,0,1.0,19A
7/30/2019,306782.5,Condo,60053,1901,5,2,0,No,2.0,0,1.0,20A
3/30/2017,275953.2226562499,SFH,60062,1414,7,1,0,No,3.0,0,1.0,19A
8/30/2019,180707.5,Condo,60025,1200,5,2,0,No,2.0,0,0.0,19A
4/26/2019,199618.74999999997,Condo,60201,1200,6,1,0,No,2.0,0,0.0,19B
5/31/2019,397136.24999999994,SFH,60077,1950,8,3,0,Yes,3.0,1,2.0,19A
3/22/2019,434433.43749999994,SFH,60053,1702,7,2,1,Yes,3.0,0,2.0,19A
1/10/2020,345937.49999999994,SFH,60076,1531,7,1,1,Yes,3.0,0,2.0,19A
11/6/2020,1280225.0,SFH,60025,4820,13,4,1,Yes,4.0,1,2.0,new
9/20/2019,278415.625,Condo,60091,970,5,1,1,No,1.0,0,2.0,19A
9/27/2019,590451.25,SFH,60091,2500,8,3,0,Yes,4.0,0,2.0,19A
8/7/2020,153750.0,Townhouse,60202,1128,4,1,1,No,2.0,0,0.0,19A
9/17/2020,542225.0,Townhouse,60025,2113,8,2,1,No,3.0,0,2.0,recent
10/3/2018,216455.01562499994,Townhouse,60077,1070,5,1,1,No,2.0,0,0.0,19A
10/25/2019,210151.26562499997,SFH,60076,1345,7,2,1,Yes,3.0,0,0.0,19A
4/15/2019,451768.74999999994,Townhouse,60026,1835,7,2,1,No,3.0,0,2.0,recent
11/5/2020,476624.99999999994,SFH,60053,2771,12,3,1,Yes,5.0,0,2.0,19A
12/19/2017,419448.8984374998,SFH,60062,1308,10,2,0,Yes,3.0,0,2.0,19A
5/15/2020,1194125.0,SFH,60062,4082,12,3,1,No,3.0,0,2.0,recent
6/24/2019,1512900.0,SFH,60025,5290,12,3,1,No,4.0,1,2.5,19A
4/30/2020,133147.5,SFH,60002,1149,6,1,0,No,3.0,0,1.0,19A
5/15/2020,347474.99999999994,SFH,60053,1578,8,3,1,No,4.0,0,0.0,19A
4/16/2018,139995.78124999994,Condo,60077,1000,4,1,0,No,1.0,0,1.0,19A
11/6/2018,403833.9843749999,SFH,60076,1490,8,2,0,Yes,3.0,1,2.0,19A
10/25/2019,446515.62499999994,Condo,60025,1862,7,2,0,No,2.0,0,2.0,20A
4/14/2020,389499.99999999994,SFH,60077,1500,8,3,0,Yes,3.0,1,0.0,19A
5/18/2017,687123.5244140623,SFH,60062,3461,12,2,1,No,4.0,0,2.5,19A
3/31/2020,420249.99999999994,SFH,60091,1288,8,2,1,Yes,3.0,0,2.0,19A
6/3/2019,357212.5,Condo,60025,1874,9,2,1,No,3.0,0,1.0,19A
6/28/2018,565367.5781249998,SFH,60076,3030,9,4,0,Yes,4.0,0,0.0,19A
8/20/2019,292073.75,SFH,60076,1363,7,2,0,No,3.0,0,0.0,19A
11/8/2018,506138.5937499998,SFH,60062,2528,10,2,1,No,3.0,0,2.0,19A
4/21/2020,394624.99999999994,SFH,60053,2132,7,3,0,No,4.0,0,2.0,19A
7/19/2019,906164.0624999999,SFH,60201,3800,12,3,0,Yes,4.0,0,2.0,Pre1900
11/7/2019,306782.5,SFH,60062,1300,8,2,0,Yes,2.0,1,2.0,19A
6/17/2020,589375.0,Condo,60201,2000,5,2,1,No,2.0,0,1.0,19B
6/18/2018,651518.8281249998,SFH,60062,2876,10,2,1,No,4.0,0,2.0,19A
7/10/2018,802283.5156249998,SFH,60062,3422,10,4,1,Yes,5.0,0,2.0,19A
4/24/2017,551796.0640234373,SFH,60062,2842,11,2,1,No,4.0,0,2.5,19A
4/10/2020,256249.99999999997,SFH,60002,2714,9,2,1,No,4.0,0,2.0,20A
12/30/2020,481749.99999999994,Townhouse,60053,2750,8,3,1,Yes,3.0,0,2.0,recent
5/19/2020,568875.0,Condo,60201,1600,6,2,1,No,2.0,0,2.0,20A
8/20/2020,914299.9999999999,SFH,60062,3300,9,4,0,No,5.0,0,3.0,new
8/30/2019,356161.875,Condo,60077,1400,5,2,0,No,2.0,0,2.0,20A
6/2/2017,342181.9960937499,SFH,60062,994,5,1,0,Yes,2.0,0,2.0,19A
7/23/2019,372971.875,Condo,60201,1032,5,2,0,No,2.0,0,1.0,20A
7/24/2019,614615.625,SFH,60026,2672,11,2,1,No,5.0,0,2.0,19A
7/31/2019,567232.4375,SFH,60062,2310,9,2,1,No,4.0,0,2.0,19A
12/19/2019,341453.125,SFH,60201,1400,6,1,1,No,2.0,0,2.0,19B
10/30/2020,302375.0,SFH,60002,2640,8,3,1,Yes,4.0,0,3.0,19A
8/14/2020,953249.9999999999,SFH,60201,5480,12,3,1,No,6.0,0,1.0,Pre1900
8/27/2019,819487.4999999999,SFH,60091,3755,11,2,1,No,4.0,0,2.0,19B
8/8/2017,827859.6679687497,SFH,60062,2936,11,2,1,No,5.0,0,2.0,19A
8/31/2018,102304.60937499997,Condo,60076,900,4,1,0,No,1.0,0,0.0,19A
2/15/2019,588350.0,SFH,60201,1620,6,2,0,No,2.0,0,1.0,19B
8/17/2020,220374.99999999997,SFH,60002,1362,4,2,0,No,2.0,0,2.5,19A
12/27/2017,518240.1521484373,SFH,60077,1800,9,2,1,Yes,2.0,1,2.0,19A
12/16/2019,226934.99999999997,SFH,60025,1060,6,1,0,No,3.0,0,2.0,19A
6/15/2020,181937.49999999997,SFH,60002,1144,6,1,1,No,3.0,0,2.5,19A
5/14/2019,556831.25,SFH,60091,2000,7,2,0,No,3.0,0,2.0,19A
9/15/2020,400518.74999999994,SFH,60076,2700,9,2,1,Yes,3.0,1,0.0,19A
7/14/2017,868700.7449218746,SFH,60062,3451,11,3,1,Yes,4.0,0,3.0,19A
6/17/2019,359313.75,SFH,60062,1608,6,1,1,No,3.0,0,2.0,19A
8/24/2020,296225.0,SFH,60053,1282,7,1,1,No,3.0,0,2.5,19A
4/9/2018,281068.4531249999,SFH,60077,1276,6,2,0,No,3.0,0,1.0,19A
7/30/2020,318775.0,SFH,60202,1373,8,2,0,Yes,3.0,1,2.0,19A
4/5/2019,1208218.75,SFH,60025,7094,15,5,1,Yes,6.0,1,3.0,recent
8/12/2019,217479.37499999997,Condo,60025,1600,6,2,0,No,2.0,0,0.0,19A
6/1/2018,782899.4843749998,SFH,60062,5240,12,5,1,Yes,5.0,0,2.5,19A
9/4/2020,1265875.0,SFH,60091,4000,12,4,1,Yes,4.0,1,2.0,new
3/28/2019,430756.24999999994,SFH,60053,1951,9,3,0,Yes,4.0,0,2.0,19A
4/4/2019,212751.56249999997,Condo,60202,1800,6,2,0,No,3.0,0,1.0,19A
7/31/2020,1076250.0,Townhouse,60202,4584,11,4,1,Yes,4.0,1,2.0,recent
7/30/2018,253069.2968749999,Condo,60077,1900,6,2,0,No,3.0,0,2.0,19A
8/26/2020,983999.9999999999,Condo,60201,1911,6,2,0,No,3.0,0,1.0,20A
10/8/2020,259324.99999999997,SFH,60002,2536,10,2,1,No,4.0,0,2.5,19A
12/6/2018,325220.9687499999,SFH,60077,1475,8,3,0,Yes,3.0,1,2.5,19A
4/17/2018,333836.0937499999,SFH,60076,1200,7,1,1,Yes,3.0,0,2.1,19A
9/20/2017,271537.97109374986,SFH,60076,1301,7,2,0,Yes,3.0,0,0.0,19A
3/24/2020,819999.9999999999,SFH,60025,4576,10,3,1,No,5.0,0,3.0,20A
12/9/2019,412895.62499999994,SFH,60053,1250,9,2,0,Yes,3.0,1,2.0,19A
2/28/2018,1308422.1093749995,SFH,60062,4973,14,5,1,Yes,5.0,1,3.0,recent
4/22/2019,278415.625,Condo,60091,970,5,1,1,No,1.0,0,27.0,19A
7/14/2020,584250.0,SFH,60091,1705,9,3,1,Yes,4.0,0,1.0,19A
6/30/2020,479699.99999999994,Townhouse,60062,2468,8,3,1,Yes,3.0,1,2.0,19A
8/16/2019,330946.875,SFH,60002,3365,9,2,1,No,4.0,0,2.0,20A
7/2/2019,438635.93749999994,Townhouse,60025,1800,7,2,1,No,3.0,0,2.0,19A
11/19/2020,292125.0,SFH,60076,929,5,1,0,No,2.0,0,2.5,19A
2/28/2020,245999.99999999997,Condo,60077,1435,5,2,0,No,2.0,0,1.0,20A
11/6/2020,389499.99999999994,SFH,60062,1672,6,3,0,Yes,2.0,0,2.0,19A
6/19/2020,554012.5,Townhouse,60025,2113,8,2,1,No,3.0,0,2.0,recent
5/8/2019,454395.31249999994,SFH,60076,2576,8,3,0,Yes,3.0,1,2.0,19A
3/9/2020,287000.0,Duplex,60201,1350,7,1,1,No,3.0,0,0.0,19A
8/9/2019,437059.99999999994,SFH,60076,2312,10,3,0,Yes,3.0,0,2.5,19A
6/4/2020,543250.0,SFH,60076,2200,10,3,1,Yes,4.0,1,2.0,19A
1/3/2020,179374.99999999997,SFH,60202,932,5,1,0,No,2.0,0,1.0,19A
3/31/2020,220374.99999999997,Townhouse,60076,1049,4,1,1,No,2.0,0,0.0,19A
8/29/2019,2500487.5,SFH,60062,7788,17,7,2,Yes,6.0,0,4.0,recent
9/11/2019,273162.5,Condo,60062,1820,6,2,0,No,2.0,0,1.0,19A
9/11/2018,306913.8281249999,Condo,60076,1900,6,2,0,No,3.0,0,2.0,19A
7/17/2020,271625.0,SFH,60053,1265,8,2,0,No,3.0,0,0.0,19A
5/28/2019,682906.25,SFH,60025,2581,10,2,1,No,3.0,0,2.0,19A
11/6/2020,1134675.0,SFH,60026,4706,11,4,0,No,4.0,0,3.0,20A
3/7/2018,254684.6328124999,Condo,60077,1408,4,2,0,No,2.0,0,1.0,20A
5/29/2020,902380.2749999999,SFH,60025,3236,9,4,0,No,4.0,0,2.0,new
10/23/2019,733336.25,SFH,60026,2547,7,2,0,No,3.0,0,2.0,19A
11/25/2019,400288.12499999994,SFH,60025,1625,7,2,0,No,3.0,0,1.0,19A
8/1/2019,393984.37499999994,SFH,60077,1474,6,2,0,Yes,3.0,0,2.0,19A
5/2/2019,303630.625,SFH,60002,2897,12,2,1,No,4.0,0,3.0,20A
7/30/2019,329896.25,SFH,60076,1255,8,2,0,Yes,4.0,0,0.0,19A
12/17/2019,436009.37499999994,SFH,60077,2300,10,2,1,No,3.0,0,2.1,19B
7/30/2019,391883.12499999994,SFH,60076,2000,7,2,0,Yes,3.0,0,1.0,19A
10/30/2019,420249.99999999994,Duplex,60076,2422,8,3,1,Yes,3.0,0,2.0,20A
6/30/2020,350293.74999999994,Condo,60025,1995,5,2,1,No,2.0,0,1.0,20A
6/22/2020,274187.5,SFH,60053,1322,8,2,0,Yes,3.0,0,2.0,19A
9/13/2018,649365.0468749998,SFH,60076,3300,10,3,1,Yes,4.0,0,2.0,20A
4/2/2019,1103156.25,SFH,60062,4088,9,4,1,Yes,5.0,0,2.0,recent
8/15/2019,313086.25,SFH,60076,1404,8,2,0,No,4.0,0,0.0,19A
10/5/2018,506138.5937499998,SFH,60062,1852,8,1,1,No,3.0,0,1.0,19B
1/31/2019,877271.8749999999,SFH,60062,3200,9,3,0,No,4.0,0,3.0,19A
11/16/2018,193840.31249999994,Townhouse,60076,1086,6,1,1,Yes,3.0,0,0.0,19A
12/27/2017,509961.5554687498,SFH,60062,2952,8,2,2,Yes,4.0,0,2.0,19A
7/14/2020,415124.99999999994,Condo,60201,1050,4,2,0,No,2.0,0,1.0,20A
7/31/2020,455099.99999999994,Townhouse,60025,2008,7,2,2,No,3.0,0,2.0,20A
6/3/2019,822114.0624999999,SFH,60203,2993,11,2,1,No,5.0,0,2.0,19A
2/20/2020,717499.9999999999,SFH,60202,2495,9,2,1,Yes,4.0,0,2.0,Pre1900
5/28/2019,380326.25,SFH,60077,1300,8,2,1,Yes,3.0,0,0.0,19B
10/6/2020,711862.4999999999,SFH,60062,3061,8,2,1,No,4.0,0,2.0,19A
12/16/2020,374124.99999999994,Condo,60025,1948,7,2,0,No,2.0,0,2.0,20A
3/13/2019,530565.625,SFH,60076,2400,12,4,0,Yes,3.0,3,2.0,19A
3/2/2020,471499.99999999994,SFH,60025,2259,9,3,1,Yes,4.0,0,2.0,19A
8/29/2019,320440.625,Condo,60201,1400,5,2,0,No,2.0,0,0.0,19A
6/29/2020,220374.99999999997,Condo,60201,1400,5,2,0,No,2.0,0,0.0,19A
10/5/2020,298787.5,SFH,60002,3108,10,2,1,No,4.0,0,2.0,recent
10/1/2018,872281.4062499998,SFH,60062,3043,8,2,1,No,3.0,0,2.0,20A
9/10/2020,958374.9999999999,SFH,60201,3231,12,4,0,No,6.0,0,2.0,Pre1900
3/20/2020,333125.0,Townhouse,60053,1721,7,2,1,No,3.0,0,2.0,20A
5/12/2020,271625.0,SFH,60053,1000,8,2,0,Yes,3.0,1,2.0,19A
4/15/2019,388731.24999999994,Condo,60201,1249,5,2,0,No,2.0,0,1.0,20A
10/15/2019,299428.125,SFH,60062,1600,6,2,0,No,2.0,0,1.0,19A
9/3/2019,309409.0625,Condo,60201,1371,5,2,0,No,2.0,0,1.0,20A
6/20/2017,358739.1894531248,SFH,60076,1446,7,2,1,Yes,3.0,1,0.0,19B
7/2/2019,538970.625,SFH,60062,1940,8,2,0,No,4.0,0,1.0,19A
12/27/2019,472781.24999999994,SFH,60062,3662,9,3,1,No,4.0,0,2.0,19A
3/20/2017,203101.5718749999,Townhouse,60077,1070,6,1,1,No,2.0,0,0.0,19A
7/20/2018,794206.8359374998,SFH,60062,3994,13,4,1,Yes,4.0,1,3.0,19A
12/6/2019,220631.24999999997,Condo,60053,1528,5,2,0,No,2.0,0,2.0,19A
4/1/2020,768749.9999999999,Duplex,60202,2499,8,2,1,No,4.0,0,2.0,recent
10/26/2020,425374.99999999994,Townhouse,60025,2242,7,2,1,No,3.0,0,2.0,20A
2/15/2019,360364.375,SFH,60076,2194,8,2,0,Yes,3.0,0,2.0,19A
12/29/2020,430499.99999999994,SFH,60076,2333,8,3,0,Yes,4.0,0,2.0,19A
10/27/2017,524311.1230468748,SFH,60077,2400,9,4,0,Yes,4.0,0,2.5,19A
7/26/2019,1055878.125,SFH,60025,3950,13,4,1,Yes,4.0,1,2.0,20A
6/19/2019,250048.74999999997,SFH,60002,1670,6,2,0,No,3.0,0,3.0,20A
8/14/2020,271625.0,SFH,60002,4136,11,3,0,No,4.0,0,2.0,20A
1/18/2019,124558.948125,SFH,60002,1328,6,2,0,No,3.0,0,2.0,19A
4/3/2020,593987.5,SFH,60026,3662,13,3,1,Yes,3.0,1,2.0,19A
4/10/2020,1178750.0,SFH,60091,3520,13,3,2,Yes,5.0,0,3.0,19B
1/30/2018,287529.7968749999,SFH,60076,1373,7,2,0,No,3.0,0,2.0,19B
9/28/2018,269222.65624999994,Condo,60077,1600,5,2,0,No,2.0,0,1.0,19A
7/16/2020,409999.99999999994,SFH,60025,2500,8,2,1,No,3.0,0,1.0,19A
12/30/2020,615000.0,SFH,60062,3400,10,3,0,No,4.0,0,2.0,19A
10/2/2020,379249.99999999994,SFH,60062,2100,10,2,1,No,4.0,0,2.5,19A
2/22/2019,546325.0,SFH,60091,2228,8,2,1,No,3.0,0,2.0,19A
11/12/2019,335149.375,SFH,60053,1736,7,2,0,No,3.0,0,2.0,19A
8/18/2020,770799.9999999999,SFH,60201,2365,10,2,1,No,4.0,0,3.0,19B
9/28/2017,413929.8339843748,SFH,60077,1704,7,2,0,No,3.0,0,2.0,19A
3/6/2020,178349.99999999997,SFH,60002,1824,6,2,0,Yes,3.0,0,2.0,19A
2/26/2020,408974.99999999994,SFH,60201,2408,8,2,1,Yes,3.0,0,1.0,19A
5/12/2017,384126.8859374998,SFH,60076,1456,8,2,0,No,3.0,0,0.0,19A
8/24/2018,311221.3906249999,SFH,60076,1502,8,2,0,Yes,4.0,0,0.0,19A
1/31/2020,1189000.0,SFH,60062,5819,13,3,2,Yes,5.0,0,2.5,19A
10/9/2020,417174.99999999994,SFH,60002,4639,16,3,1,Yes,5.0,0,3.0,20A
2/27/2020,234724.99999999997,Condo,60025,1019,4,1,1,No,1.0,0,1.0,20A
11/5/2019,318864.6875,SFH,60201,1250,6,2,0,Yes,2.0,0,0.0,19A
8/9/2019,1765049.9999999998,SFH,60091,5600,16,4,1,Yes,5.0,0,2.0,recent
11/30/2017,267122.7195312499,SFH,60077,1093,7,1,1,Yes,2.0,0,2.0,19B
3/5/2019,248998.12499999997,Condo,60062,1500,6,2,0,No,3.0,0,0.0,19A
7/24/2020,528900.0,SFH,60201,2900,8,3,1,Yes,3.0,1,3.0,19B
7/31/2018,258453.7499999999,Townhouse,60076,1008,6,1,0,No,2.0,0,2.0,19B
4/23/2019,526527.0225,Townhouse,60062,2099,6,2,1,No,3.0,0,2.0,recent
11/6/2020,245999.99999999997,Condo,60201,964,4,1,0,No,1.0,0,1.0,20A
10/22/2019,724931.25,SFH,60062,3429,9,2,1,No,4.0,0,2.0,19A
9/8/2020,215249.99999999997,SFH,60002,1640,7,1,1,No,3.0,0,2.0,19A
5/29/2018,258453.7499999999,Condo,60076,1375,5,2,0,No,2.0,0,1.0,20A
9/15/2020,625250.0,SFH,60062,3064,10,2,1,No,4.0,0,2.0,19A
4/7/2017,219106.85878906242,Condo,60077,1240,5,1,0,No,2.0,0,1.0,19A
12/27/2019,218519.49375,SFH,60002,1680,7,2,1,No,4.0,0,2.0,recent
10/10/2017,397372.6406249998,SFH,60077,2100,9,2,0,Yes,3.0,0,0.0,19A
9/20/2019,309934.375,SFH,60053,1292,8,2,0,Yes,3.0,0,1.0,19A
5/15/2020,349524.99999999994,SFH,60062,1976,8,2,1,No,4.0,0,2.0,19A
10/25/2017,363154.44101562485,SFH,60076,1918,8,2,0,Yes,3.0,0,2.5,19A
9/10/2018,451217.1718749999,SFH,60076,1407,8,2,1,Yes,3.0,0,2.5,19A
2/27/2018,113073.51562499997,Condo,60077,800,4,1,0,No,1.0,0,0.0,19A
4/1/2018,374757.9374999999,SFH,60062,1797,7,2,1,No,3.0,0,2.0,19A
10/30/2017,348418.5389257811,SFH,60076,1354,7,2,0,Yes,3.0,0,2.5,19A
7/10/2020,1301750.0,SFH,60025,4100,13,4,1,Yes,4.0,1,2.0,new
10/30/2020,884964.4999999999,SFH,60025,3800,10,3,1,Yes,4.0,1,2.0,20A
3/3/2020,408974.99999999994,SFH,60201,1600,6,2,0,No,3.0,0,2.0,recent
8/9/2019,295225.625,SFH,60203,1156,8,1,1,Yes,3.0,0,0.0,19A
4/27/2020,449974.99999999994,SFH,60062,2009,9,3,0,Yes,3.0,1,1.5,19A
2/7/2019,435904.31249999994,SFH,60202,2428,10,3,1,Yes,3.0,1,2.5,20A
9/6/2019,359863.226875,SFH,60025,1900,9,3,0,Yes,3.0,1,2.0,19A
12/20/2017,126308.20526132807,Duplex,60077,1200,5,2,0,No,2.0,0,0.0,19B
8/28/2020,307500.0,SFH,60076,1243,6,1,1,No,3.0,0,2.0,19A
8/21/2020,367974.99999999994,SFH,60076,1706,9,2,1,Yes,3.0,0,0.0,19A
6/25/2019,225884.37499999997,Condo,60201,737,4,1,0,No,1.0,0,1.0,20A
7/1/2020,2306250.0,SFH,60026,8298,16,4,2,Yes,5.0,1,3.0,20A
9/9/2020,556062.5,Townhouse,60062,3037,8,2,1,No,3.0,0,2.0,20A
7/18/2018,693517.5624999998,SFH,60062,3092,11,2,2,No,4.0,0,2.0,19A
6/28/2019,298377.5,Townhouse,60202,1800,8,1,1,Yes,3.0,1,0.0,19A
11/30/2020,220374.99999999997,SFH,60002,3264,8,3,0,Yes,3.0,0,2.0,20A
10/2/2020,502249.99999999994,Townhouse,60062,2635,7,2,1,No,3.0,0,2.0,20A
4/17/2017,413929.8339843748,SFH,60076,1350,8,2,0,Yes,4.0,0,2.0,19A
5/28/2020,778999.9999999999,SFH,60091,4745,12,4,0,No,5.0,0,2.0,19A
9/1/2020,686749.9999999999,SFH,60062,1680,4,3,1,Yes,4.0,0,2.0,19A
4/1/2020,440749.99999999994,SFH,60203,1774,8,2,1,No,3.0,0,1.0,19B
12/10/2020,172199.99999999997,Condo,60077,1100,4,1,0,No,1.0,0,1.0,19A
4/20/2020,417687.49999999994,SFH,60062,1920,7,2,0,No,3.0,0,2.5,19A
